time,temperature,humidity,pressure,lux
2022/3/13 3:39:32,22.10,34.50,98469.28,1.25
2022/3/13 3:39:37,22.10,34.50,98468.71,1.25
2022/3/13 3:39:42,22.10,34.50,98468.67,1.25
2022/3/13 3:39:47,22.10,34.40,98469.30,1.25
2022/3/13 3:39:52,22.10,34.40,98469.77,1.25
2022/3/13 3:39:57,22.10,34.40,98469.23,1.25
2022/3/13 3:40:2,22.10,34.50,98470.06,1.25
2022/3/13 3:40:8,22.10,34.50,98470.19,1.25
2022/3/13 3:40:13,22.10,34.40,98469.34,1.25
2022/3/13 3:40:18,22.10,34.40,98469.14,1.25
2022/3/13 3:40:23,22.10,34.50,98468.47,1.25
2022/3/13 3:40:28,22.10,34.50,98468.97,1.25
2022/3/13 3:40:33,22.10,34.50,98468.30,1.25
2022/3/13 3:40:39,22.10,34.50,98468.80,1.25
2022/3/13 3:40:44,22.10,34.50,98469.34,1.25
2022/3/13 3:40:49,22.10,34.50,98469.52,1.25
2022/3/13 3:40:54,22.00,34.40,98470.19,1.25
2022/3/13 3:40:59,22.10,34.50,98470.02,1.25
2022/3/13 3:41:4,22.00,34.40,98469.69,1.25
2022/3/13 3:41:9,22.10,34.40,98468.52,1.25
2022/3/13 3:41:15,22.10,34.40,98467.80,1.25
2022/3/13 3:41:20,22.00,34.40,98468.60,1.25
2022/3/13 3:41:25,22.00,34.40,98468.94,1.25
2022/3/13 3:41:30,22.10,34.40,98468.94,1.25
2022/3/13 3:41:35,22.10,34.40,98468.94,1.25
2022/3/13 3:41:40,22.10,34.40,98468.43,1.25
2022/3/13 3:41:45,22.00,34.40,98468.60,1.25
2022/3/13 3:41:51,22.00,34.40,98468.43,1.25
2022/3/13 3:41:56,22.00,34.40,98468.77,0.83
2022/3/13 3:42:1,22.00,34.40,98468.27,1.25
2022/3/13 3:42:6,22.00,34.40,98468.60,1.25
2022/3/13 3:42:11,22.10,34.40,98469.10,1.25
2022/3/13 3:42:16,22.00,34.40,98469.44,1.25
2022/3/13 3:42:22,22.00,34.40,98469.61,1.25
2022/3/13 3:42:27,22.10,34.40,98469.73,1.25
2022/3/13 3:42:32,22.10,34.40,98470.06,1.25
2022/3/13 3:42:37,22.10,34.40,98470.40,1.25
2022/3/13 3:42:42,22.10,34.40,98470.53,1.25
2022/3/13 3:42:47,22.00,34.40,98470.82,1.25
2022/3/13 3:42:52,22.00,34.40,98471.32,0.83
2022/3/13 3:42:58,22.00,34.40,98471.32,1.25
2022/3/13 3:43:3,22.10,34.40,98471.49,1.25
2022/3/13 3:43:8,22.00,34.40,98471.32,1.25
2022/3/13 3:43:13,22.00,34.40,98471.36,1.25
2022/3/13 3:43:18,22.00,34.40,98470.86,1.25
2022/3/13 3:43:23,22.00,34.40,98470.19,1.25
2022/3/13 3:43:28,22.10,34.50,98470.56,1.25
2022/3/13 3:43:34,22.00,34.40,98470.56,1.25
2022/3/13 3:43:39,22.00,34.40,98470.73,1.25
2022/3/13 3:43:44,22.00,34.40,98470.03,1.25
2022/3/13 3:43:49,22.00,34.40,98469.48,1.25
2022/3/13 3:43:54,22.00,34.40,98470.16,1.25
2022/3/13 3:43:59,22.00,34.40,98470.58,1.25
2022/3/13 3:44:5,22.00,34.40,98470.58,1.25
2022/3/13 3:44:10,22.00,34.40,98470.58,1.25
2022/3/13 3:44:15,22.00,34.40,98470.54,1.25
2022/3/13 3:44:20,22.00,34.40,98469.70,1.25
2022/3/13 3:44:25,22.00,34.40,98470.08,1.25
2022/3/13 3:44:30,22.00,34.40,98469.74,1.25
2022/3/13 3:44:35,22.00,34.40,98469.78,1.25
2022/3/13 3:44:41,22.00,34.40,98470.32,1.25
2022/3/13 3:44:46,22.00,34.40,98470.16,1.25
2022/3/13 3:44:51,22.00,34.40,98470.48,1.25
2022/3/13 3:44:56,22.00,34.40,98470.48,1.25
2022/3/13 3:45:1,22.00,34.40,98470.82,1.25
2022/3/13 3:45:6,22.00,34.40,98471.16,1.25
2022/3/13 3:45:11,22.00,34.40,98471.32,1.25
2022/3/13 3:45:17,22.00,34.40,98471.66,1.25
2022/3/13 3:45:22,22.00,34.40,98471.70,1.25
2022/3/13 3:45:27,22.00,34.40,98471.36,1.25
2022/3/13 3:45:32,22.00,34.40,98472.41,1.25
2022/3/13 3:45:37,22.00,34.40,98472.03,1.25
2022/3/13 3:45:42,22.00,34.40,98472.20,1.25
2022/3/13 3:45:47,22.00,34.40,98471.86,1.25
2022/3/13 3:45:53,22.00,34.40,98471.20,1.25
2022/3/13 3:45:58,22.00,34.40,98470.73,1.25
2022/3/13 3:46:3,22.00,34.40,98470.56,1.25
2022/3/13 3:46:8,22.00,34.40,98470.73,1.25
2022/3/13 3:46:13,22.00,34.40,98470.73,1.25
2022/3/13 3:46:18,22.00,34.40,98470.19,1.25
2022/3/13 3:46:24,22.00,34.40,98470.19,1.25
2022/3/13 3:46:29,22.00,34.40,98470.56,1.25
2022/3/13 3:46:34,22.00,34.40,98470.23,1.25
2022/3/13 3:46:39,22.00,34.40,98470.77,1.25
2022/3/13 3:46:44,22.00,34.40,98470.94,1.25
2022/3/13 3:46:49,22.10,34.40,98471.10,1.25
2022/3/13 3:46:54,22.00,34.40,98470.94,1.25
2022/3/13 3:47:0,22.00,34.40,98470.44,1.25
2022/3/13 3:47:5,22.00,34.40,98470.11,1.25
2022/3/13 3:47:10,22.00,34.40,98469.06,1.25
2022/3/13 3:47:15,22.00,34.40,98469.23,1.25
2022/3/13 3:47:20,22.00,34.40,98469.19,1.25
2022/3/13 3:47:25,22.00,34.40,98469.52,1.25
2022/3/13 3:47:30,22.00,34.40,98469.69,1.25
2022/3/13 3:47:36,22.00,34.40,98469.66,1.25
2022/3/13 3:47:41,22.00,34.40,98469.82,1.25
2022/3/13 3:47:46,22.00,34.40,98469.45,1.25
2022/3/13 3:47:51,22.00,34.40,98469.45,1.25
2022/3/13 3:47:56,22.00,34.40,98469.62,1.25
2022/3/13 3:48:1,22.00,34.40,98469.62,1.25
2022/3/13 3:48:7,22.00,34.40,98469.66,1.25
2022/3/13 3:48:12,22.00,34.40,98470.03,1.25
2022/3/13 3:48:17,22.00,34.40,98469.82,1.25
2022/3/13 3:48:22,22.00,34.40,98470.82,1.25
2022/3/13 3:48:27,22.00,34.40,98470.58,1.25
2022/3/13 3:48:32,22.00,34.40,98470.54,1.25
2022/3/13 3:48:37,22.00,34.40,98470.20,1.25
2022/3/13 3:48:43,22.00,34.40,98470.38,1.25
2022/3/13 3:48:48,22.10,34.50,98470.75,1.25
2022/3/13 3:48:53,22.00,34.40,98470.25,1.25
2022/3/13 3:48:58,22.00,34.40,98469.03,1.25
2022/3/13 3:49:3,22.00,34.40,98468.88,1.25
2022/3/13 3:49:8,22.00,34.40,98469.20,1.25
2022/3/13 3:49:13,22.00,34.40,98469.74,1.25
2022/3/13 3:49:19,22.00,34.40,98469.41,1.25
2022/3/13 3:49:24,22.00,34.50,98469.38,1.25
2022/3/13 3:49:29,22.00,34.50,98469.03,1.25
2022/3/13 3:49:34,22.00,34.50,98469.74,1.25
2022/3/13 3:49:39,22.00,34.40,98469.24,1.25
2022/3/13 3:49:44,22.00,34.50,98468.07,1.25
2022/3/13 3:49:49,22.00,34.40,98468.07,1.25
2022/3/13 3:49:55,22.00,34.50,98467.91,1.25
2022/3/13 3:50:0,22.00,34.40,98468.61,1.25
2022/3/13 3:50:5,22.00,34.50,98468.61,1.25
2022/3/13 3:50:10,22.00,34.40,98469.11,1.25
2022/3/13 3:50:15,22.00,34.40,98468.78,1.25
2022/3/13 3:50:20,22.00,34.40,98468.98,1.25
2022/3/13 3:50:26,22.00,34.40,98468.98,1.25
2022/3/13 3:50:31,22.00,34.40,98468.98,1.25
2022/3/13 3:50:36,22.00,34.40,98469.11,1.25
2022/3/13 3:50:41,22.00,34.40,98469.24,1.25
2022/3/13 3:50:46,22.00,34.40,98469.58,1.25
2022/3/13 3:50:51,22.00,34.40,98470.20,1.25
2022/3/13 3:50:56,22.00,34.40,98469.33,1.25
2022/3/13 3:51:2,22.00,34.40,98469.30,1.25
2022/3/13 3:51:7,22.00,34.40,98469.63,1.25
2022/3/13 3:51:12,22.00,34.40,98469.59,1.25
2022/3/13 3:51:17,22.00,34.40,98468.38,1.25
2022/3/13 3:51:22,22.00,34.40,98468.55,1.25
2022/3/13 3:51:27,22.00,34.40,98467.88,1.25
2022/3/13 3:51:33,22.00,34.40,98468.21,0.83
2022/3/13 3:51:38,22.00,34.40,98468.42,1.25
2022/3/13 3:51:43,22.00,34.40,98468.42,1.25
2022/3/13 3:51:48,22.00,34.40,98468.58,1.25
2022/3/13 3:51:53,22.00,34.40,98468.75,1.25
2022/3/13 3:51:58,22.00,34.40,98468.75,1.25
2022/3/13 3:52:3,22.00,34.40,98468.58,1.25
2022/3/13 3:52:9,22.00,34.40,98468.25,1.25
2022/3/13 3:52:14,22.00,34.50,98468.58,1.25
2022/3/13 3:52:19,22.00,34.40,98468.95,1.25
2022/3/13 3:52:24,22.00,34.40,98469.45,1.25
2022/3/13 3:52:29,22.00,34.40,98469.50,1.25
2022/3/13 3:52:34,22.00,34.50,98469.16,1.25
2022/3/13 3:52:39,22.00,34.50,98468.83,1.25
2022/3/13 3:52:45,22.00,34.50,98468.66,1.25
2022/3/13 3:52:50,22.00,34.50,98468.70,1.25
2022/3/13 3:52:55,22.00,34.40,98468.57,1.25
2022/3/13 3:53:0,22.00,34.50,98467.70,1.25
2022/3/13 3:53:5,22.00,34.40,98467.20,1.25
2022/3/13 3:53:10,22.00,34.40,98467.53,1.25
2022/3/13 3:53:15,22.00,34.40,98468.20,1.25
2022/3/13 3:53:21,22.00,34.50,98468.74,1.25
2022/3/13 3:53:26,22.00,34.50,98468.74,1.25
2022/3/13 3:53:31,22.00,34.50,98468.70,1.25
2022/3/13 3:53:36,22.00,34.40,98468.70,1.25
2022/3/13 3:53:41,22.00,34.50,98469.53,0.83
2022/3/13 3:53:46,22.00,34.40,98469.83,1.25
2022/3/13 3:53:52,22.00,34.40,98470.00,1.25
2022/3/13 3:53:57,22.00,34.40,98470.33,1.25
2022/3/13 3:54:2,22.00,34.40,98470.17,1.25
2022/3/13 3:54:7,22.00,34.40,98469.83,1.25
2022/3/13 3:54:12,22.00,34.40,98469.66,0.83
2022/3/13 3:54:17,22.00,34.40,98469.00,1.25
2022/3/13 3:54:22,22.00,34.40,98469.50,1.25
2022/3/13 3:54:28,22.00,34.40,98470.50,1.25
2022/3/13 3:54:33,22.00,34.50,98470.70,1.25
2022/3/13 3:54:38,22.00,34.40,98470.88,1.25
2022/3/13 3:54:43,22.00,34.40,98471.04,1.25
2022/3/13 3:54:48,22.00,34.40,98470.88,1.25
2022/3/13 3:54:53,22.00,34.40,98469.80,1.25
2022/3/13 3:54:58,22.00,34.40,98470.13,1.25
2022/3/13 3:55:4,22.00,34.40,98469.95,1.25
2022/3/13 3:55:9,22.00,34.40,98470.26,1.25
2022/3/13 3:55:14,22.00,34.40,98470.59,1.25
2022/3/13 3:55:19,22.00,34.40,98470.72,1.25
2022/3/13 3:55:24,22.00,34.40,98470.39,1.25
2022/3/13 3:55:29,22.00,34.40,98470.05,1.25
2022/3/13 3:55:34,22.00,34.40,98469.84,1.25
2022/3/13 3:55:40,22.00,34.40,98471.22,1.25
2022/3/13 3:55:45,22.00,34.40,98471.72,1.25
2022/3/13 3:55:50,22.00,34.40,98471.39,1.25
2022/3/13 3:55:55,22.00,34.40,98471.22,1.25
2022/3/13 3:56:0,22.00,34.40,98471.92,1.25
2022/3/13 3:56:5,22.00,34.40,98472.59,1.25
2022/3/13 3:56:11,22.00,34.40,98472.77,1.25
2022/3/13 3:56:16,22.00,34.40,98471.77,1.25
2022/3/13 3:56:21,22.00,34.40,98470.89,1.25
2022/3/13 3:56:26,22.00,34.40,98471.22,1.25
2022/3/13 3:56:31,22.00,34.40,98471.18,1.25
2022/3/13 3:56:36,22.00,34.40,98471.89,1.25
2022/3/13 3:56:41,22.00,34.40,98471.69,0.83
2022/3/13 3:56:47,22.00,34.40,98471.18,1.25
2022/3/13 3:56:52,22.00,34.40,98471.02,1.25
2022/3/13 3:56:57,22.00,34.40,98471.84,1.25
2022/3/13 3:57:2,22.00,34.40,98472.01,1.25
2022/3/13 3:57:7,22.00,34.40,98472.14,1.25
2022/3/13 3:57:12,22.00,34.40,98472.47,1.25
2022/3/13 3:57:17,22.00,34.40,98472.09,1.25
2022/3/13 3:57:23,22.00,34.40,98472.56,1.25
2022/3/13 3:57:28,22.00,34.40,98472.22,1.25
2022/3/13 3:57:33,22.00,34.40,98472.39,1.25
2022/3/13 3:57:38,22.00,34.40,98472.77,1.25
2022/3/13 3:57:43,22.00,34.40,98472.93,1.25
2022/3/13 3:57:48,22.00,34.40,98473.09,1.25
2022/3/13 3:57:54,22.00,34.40,98472.93,1.25
2022/3/13 3:57:59,22.00,34.40,98472.59,1.25
2022/3/13 3:58:4,22.00,34.40,98473.44,1.25
2022/3/13 3:58:9,22.00,34.40,98474.14,1.25
2022/3/13 3:58:14,22.00,34.40,98474.44,1.25
2022/3/13 3:58:19,22.00,34.40,98474.77,1.25
2022/3/13 3:58:24,22.00,34.40,98474.09,1.25
2022/3/13 3:58:30,22.00,34.40,98474.09,1.25
2022/3/13 3:58:35,22.00,34.40,98474.27,1.25
2022/3/13 3:58:40,22.00,34.40,98474.27,1.25
2022/3/13 3:58:45,22.00,34.40,98474.64,1.25
2022/3/13 3:58:50,22.00,34.40,98474.97,1.25
2022/3/13 3:58:55,22.00,34.40,98474.97,1.25
2022/3/13 3:59:0,22.00,34.40,98475.81,1.25
2022/3/13 3:59:6,22.00,34.40,98474.97,1.25
2022/3/13 3:59:11,22.00,34.40,98475.18,1.25
2022/3/13 3:59:16,22.00,34.40,98475.18,1.25
2022/3/13 3:59:21,22.00,34.40,98475.69,1.25
2022/3/13 3:59:26,22.00,34.40,98475.02,1.25
2022/3/13 3:59:31,22.00,34.40,98475.02,1.25
2022/3/13 3:59:37,22.00,34.40,98475.02,1.25
2022/3/13 3:59:42,22.00,34.40,98475.19,1.25
2022/3/13 3:59:47,22.00,34.40,98475.53,0.83
2022/3/13 3:59:52,22.00,34.40,98475.69,1.25
2022/3/13 3:59:57,22.00,34.40,98475.36,1.25
2022/3/13 4:0:2,22.00,34.40,98474.68,1.25
2022/3/13 4:0:7,22.00,34.40,98475.86,1.25
2022/3/13 4:0:13,22.00,34.40,98475.84,0.83
2022/3/13 4:0:18,22.00,34.40,98476.19,0.83
2022/3/13 4:0:23,22.00,34.40,98476.48,1.25
2022/3/13 4:0:28,22.00,34.40,98476.98,1.25
2022/3/13 4:0:33,22.00,34.40,98477.14,1.25
2022/3/13 4:0:38,22.00,34.40,98476.61,1.25
2022/3/13 4:0:43,22.00,34.40,98475.94,1.25
2022/3/13 4:0:49,22.00,34.40,98475.27,1.25
2022/3/13 4:0:54,22.00,34.40,98475.60,1.25
2022/3/13 4:0:59,22.00,34.40,98475.94,1.25
2022/3/13 4:1:4,22.00,34.40,98476.27,1.25
2022/3/13 4:1:9,22.00,34.40,98476.44,1.25
2022/3/13 4:1:14,22.00,34.40,98477.31,1.25
2022/3/13 4:1:19,22.00,34.40,98476.98,1.25
2022/3/13 4:1:25,22.00,34.40,98475.81,1.25
2022/3/13 4:1:30,22.00,34.40,98475.31,1.25
2022/3/13 4:1:35,22.00,34.40,98475.77,0.83
2022/3/13 4:1:40,22.00,34.40,98476.61,1.25
2022/3/13 4:1:45,22.00,34.40,98477.07,1.25
2022/3/13 4:1:50,22.00,34.40,98477.41,1.25
2022/3/13 4:1:56,22.00,34.40,98477.28,1.25
2022/3/13 4:2:1,22.00,34.40,98476.44,1.25
2022/3/13 4:2:6,22.00,34.40,98476.11,1.25
2022/3/13 4:2:11,22.00,34.40,98476.94,1.25
2022/3/13 4:2:16,22.00,34.40,98476.64,0.83
2022/3/13 4:2:21,22.00,34.40,98475.98,1.25
2022/3/13 4:2:26,22.00,34.40,98476.31,1.25
2022/3/13 4:2:32,22.00,34.40,98476.64,1.25
2022/3/13 4:2:37,22.00,34.40,98477.14,1.25
2022/3/13 4:2:42,22.00,34.40,98477.31,0.83
2022/3/13 4:2:47,22.00,34.40,98477.14,1.25
2022/3/13 4:2:52,22.00,34.40,98477.31,1.25
2022/3/13 4:2:57,22.00,34.40,98476.98,1.25
2022/3/13 4:3:2,22.00,34.40,98476.48,1.25
2022/3/13 4:3:8,22.00,34.40,98476.81,1.25
2022/3/13 4:3:13,22.00,34.40,98477.31,1.25
2022/3/13 4:3:18,22.00,34.40,98476.81,1.25
2022/3/13 4:3:23,22.00,34.40,98476.31,1.25
2022/3/13 4:3:28,22.00,34.40,98476.81,1.25
2022/3/13 4:3:33,22.00,34.40,98478.14,1.25
2022/3/13 4:3:38,22.00,34.40,98478.65,0.83
2022/3/13 4:3:44,22.00,34.40,98478.31,1.25
2022/3/13 4:3:49,22.00,34.40,98477.81,0.83
2022/3/13 4:3:54,22.00,34.40,98477.14,0.83
2022/3/13 4:3:59,22.00,34.40,98476.48,1.25
2022/3/13 4:4:4,22.00,34.40,98476.14,1.25
2022/3/13 4:4:9,22.00,34.40,98476.14,1.25
2022/3/13 4:4:15,22.00,34.40,98476.14,1.25
2022/3/13 4:4:20,22.00,34.40,98476.48,1.25
2022/3/13 4:4:25,22.00,34.40,98477.53,1.25
2022/3/13 4:4:30,22.00,34.40,98476.86,1.25
2022/3/13 4:4:35,22.00,34.40,98477.20,1.25
2022/3/13 4:4:40,22.00,34.40,98477.03,1.25
2022/3/13 4:4:45,22.00,34.40,98477.03,1.25
2022/3/13 4:4:51,22.00,34.40,98477.36,1.25
2022/3/13 4:4:56,22.00,34.40,98476.02,1.25
2022/3/13 4:5:1,22.00,34.40,98475.69,1.25
2022/3/13 4:5:6,22.00,34.40,98475.86,1.25
2022/3/13 4:5:11,22.00,34.40,98475.53,1.25
2022/3/13 4:5:16,22.00,34.40,98475.69,1.25
2022/3/13 4:5:21,22.00,34.40,98476.23,1.25
2022/3/13 4:5:27,22.00,34.40,98475.19,1.25
2022/3/13 4:5:32,22.00,34.40,98474.69,1.25
2022/3/13 4:5:37,22.00,34.40,98475.18,1.25
2022/3/13 4:5:42,22.00,34.40,98475.14,1.25
2022/3/13 4:5:47,22.00,34.40,98474.60,1.25
2022/3/13 4:5:52,22.00,34.30,98474.77,1.25
2022/3/13 4:5:58,22.00,34.30,98474.23,1.25
2022/3/13 4:6:3,22.00,34.40,98474.06,1.25
2022/3/13 4:6:8,22.00,34.40,98474.23,1.25
2022/3/13 4:6:13,22.00,34.40,98474.94,1.25
2022/3/13 4:6:18,22.00,34.40,98474.94,1.25
2022/3/13 4:6:23,22.00,34.40,98474.27,1.25
2022/3/13 4:6:28,22.00,34.40,98473.77,1.25
2022/3/13 4:6:34,22.00,34.40,98473.39,0.83
2022/3/13 4:6:39,22.00,34.40,98473.77,1.25
2022/3/13 4:6:44,22.00,34.40,98473.94,0.83
2022/3/13 4:6:49,22.00,34.40,98474.81,1.25
2022/3/13 4:6:54,22.00,34.40,98474.44,1.25
2022/3/13 4:6:59,22.00,34.40,98474.09,0.83
2022/3/13 4:7:4,22.00,34.40,98473.39,1.25
2022/3/13 4:7:10,22.00,34.40,98472.52,1.25
2022/3/13 4:7:15,22.00,34.40,98472.19,1.25
2022/3/13 4:7:20,22.00,34.40,98472.35,1.25
2022/3/13 4:7:25,22.00,34.40,98471.48,1.25
2022/3/13 4:7:30,22.00,34.40,98471.64,1.25
2022/3/13 4:7:35,22.00,34.40,98471.41,1.25
2022/3/13 4:7:41,22.00,34.40,98472.57,1.25
2022/3/13 4:7:46,22.00,34.30,98472.17,1.25
2022/3/13 4:7:51,22.00,34.40,98472.07,1.25
2022/3/13 4:7:56,22.00,34.40,98471.73,1.25
2022/3/13 4:8:1,22.00,34.40,98470.91,1.25
2022/3/13 4:8:6,22.00,34.40,98470.77,1.25
2022/3/13 4:8:11,22.00,34.40,98470.40,1.25
2022/3/13 4:8:17,22.00,34.40,98470.56,1.25
2022/3/13 4:8:22,22.00,34.40,98470.44,1.25
2022/3/13 4:8:27,22.00,34.40,98470.98,0.83
2022/3/13 4:8:32,22.00,34.40,98471.14,1.25
2022/3/13 4:8:37,22.00,34.40,98471.14,1.25
2022/3/13 4:8:42,21.90,34.40,98471.19,1.25
2022/3/13 4:8:47,22.00,34.40,98470.14,1.25
2022/3/13 4:8:53,22.00,34.40,98469.64,1.25
2022/3/13 4:8:58,22.00,34.40,98469.81,1.25
2022/3/13 4:9:3,22.00,34.40,98470.52,1.25
2022/3/13 4:9:8,22.00,34.40,98470.84,1.25
2022/3/13 4:9:13,22.00,34.40,98471.02,1.25
2022/3/13 4:9:18,22.00,34.40,98471.19,1.25
2022/3/13 4:9:23,22.00,34.40,98471.22,1.25
2022/3/13 4:9:29,22.00,34.40,98470.89,1.25
2022/3/13 4:9:34,22.00,34.40,98470.39,1.25
2022/3/13 4:9:39,22.00,34.40,98469.02,1.25
2022/3/13 4:9:44,22.00,34.40,98469.52,1.25
2022/3/13 4:9:49,22.00,34.40,98470.18,1.25
2022/3/13 4:9:54,22.00,34.40,98470.14,1.25
2022/3/13 4:10:0,22.00,34.40,98469.81,1.25
2022/3/13 4:10:5,22.00,34.40,98469.68,1.25
2022/3/13 4:10:10,22.00,34.40,98470.02,1.25
2022/3/13 4:10:15,22.00,34.40,98469.64,1.25
2022/3/13 4:10:20,22.00,34.40,98470.18,1.25
2022/3/13 4:10:25,22.00,34.40,98470.02,1.25
2022/3/13 4:10:30,22.00,34.40,98470.39,1.25
2022/3/13 4:10:36,22.00,34.30,98470.18,1.25
2022/3/13 4:10:41,22.00,34.40,98470.31,1.25
2022/3/13 4:10:46,22.00,34.40,98470.64,1.25
2022/3/13 4:10:51,22.00,34.40,98470.81,1.25
2022/3/13 4:10:56,22.00,34.40,98471.14,1.25
2022/3/13 4:11:1,22.00,34.40,98471.84,1.25
2022/3/13 4:11:6,22.00,34.40,98471.69,1.25
2022/3/13 4:11:12,22.00,34.40,98471.02,1.25
2022/3/13 4:11:17,22.00,34.40,98471.72,1.25
2022/3/13 4:11:22,22.00,34.30,98471.89,1.25
2022/3/13 4:11:27,22.00,34.30,98472.43,1.25
2022/3/13 4:11:32,22.00,34.40,98472.39,1.25
2022/3/13 4:11:37,22.00,34.40,98472.39,1.25
2022/3/13 4:11:42,22.00,34.40,98472.19,1.25
2022/3/13 4:11:48,22.00,34.40,98471.64,1.25
2022/3/13 4:11:53,22.00,34.40,98471.34,0.83
2022/3/13 4:11:58,22.00,34.40,98470.84,1.25
2022/3/13 4:12:3,22.00,34.40,98471.72,1.25
2022/3/13 4:12:8,22.00,34.40,98471.93,1.25
2022/3/13 4:12:13,22.00,34.40,98471.93,1.25
2022/3/13 4:12:19,22.00,34.40,98472.43,1.25
2022/3/13 4:12:24,22.00,34.40,98471.42,1.25
2022/3/13 4:12:29,22.00,34.40,98471.93,1.25
2022/3/13 4:12:34,22.00,34.30,98472.06,1.25
2022/3/13 4:12:39,22.00,34.30,98471.72,1.25
2022/3/13 4:12:44,22.00,34.40,98472.27,1.25
2022/3/13 4:12:49,22.00,34.40,98472.27,1.25
2022/3/13 4:12:55,22.00,34.40,98471.93,1.25
2022/3/13 4:13:0,22.00,34.40,98471.59,1.25
2022/3/13 4:13:5,22.00,34.40,98471.42,1.25
2022/3/13 4:13:10,22.00,34.30,98471.27,1.25
2022/3/13 4:13:15,22.00,34.40,98471.63,1.25
2022/3/13 4:13:20,22.00,34.40,98471.47,1.25
2022/3/13 4:13:25,22.00,34.40,98472.01,1.25
2022/3/13 4:13:31,22.00,34.40,98471.30,1.25
2022/3/13 4:13:36,22.00,34.40,98471.47,1.25
2022/3/13 4:13:41,22.00,34.40,98471.97,1.25
2022/3/13 4:13:46,22.00,34.30,98472.30,1.25
2022/3/13 4:13:51,22.00,34.30,98472.09,1.25
2022/3/13 4:13:56,22.00,34.30,98472.27,1.25
2022/3/13 4:14:2,22.00,34.40,98471.55,1.25
2022/3/13 4:14:7,22.00,34.30,98472.09,1.25
2022/3/13 4:14:12,22.00,34.30,98472.09,1.25
2022/3/13 4:14:17,22.00,34.40,98471.93,0.83
2022/3/13 4:14:22,22.00,34.30,98471.55,0.83
2022/3/13 4:14:27,22.00,34.30,98471.39,1.25
2022/3/13 4:14:32,22.00,34.30,98470.84,1.25
2022/3/13 4:14:38,22.00,34.40,98471.14,1.25
2022/3/13 4:14:43,22.00,34.30,98470.61,1.25
2022/3/13 4:14:48,22.00,34.30,98470.40,0.83
2022/3/13 4:14:53,22.00,34.30,98470.00,1.25
2022/3/13 4:14:58,22.00,34.30,98470.00,1.25
2022/3/13 4:15:3,22.00,34.30,98470.40,1.25
2022/3/13 4:15:8,22.00,34.30,98471.06,1.25
2022/3/13 4:15:14,22.00,34.30,98471.41,1.25
2022/3/13 4:15:19,22.00,34.30,98471.33,1.25
2022/3/13 4:15:24,22.00,34.30,98471.50,1.25
2022/3/13 4:15:29,22.00,34.30,98471.67,1.25
2022/3/13 4:15:34,22.00,34.40,98471.67,1.25
2022/3/13 4:15:39,22.00,34.40,98471.23,1.25
2022/3/13 4:15:45,22.00,34.40,98471.61,1.25
2022/3/13 4:15:50,22.00,34.40,98471.11,1.25
2022/3/13 4:15:55,22.00,34.40,98470.61,1.25
2022/3/13 4:16:0,22.00,34.40,98470.64,1.25
2022/3/13 4:16:5,22.00,34.40,98470.77,1.25
2022/3/13 4:16:10,22.00,34.40,98470.77,1.25
2022/3/13 4:16:15,22.00,34.30,98470.77,1.25
2022/3/13 4:16:21,22.00,34.30,98470.06,1.25
2022/3/13 4:16:26,22.00,34.30,98470.94,1.25
2022/3/13 4:16:31,22.00,34.30,98471.11,1.25
2022/3/13 4:16:36,22.00,34.30,98470.23,1.25
2022/3/13 4:16:41,22.00,34.40,98470.23,1.25
2022/3/13 4:16:46,22.00,34.40,98469.90,1.25
2022/3/13 4:16:51,22.00,34.40,98469.40,1.25
2022/3/13 4:16:57,22.00,34.40,98469.61,1.25
2022/3/13 4:17:2,22.00,34.40,98469.44,1.25
2022/3/13 4:17:7,22.00,34.40,98469.61,1.25
2022/3/13 4:17:12,22.00,34.30,98469.61,1.25
2022/3/13 4:17:17,22.00,34.30,98469.40,0.83
2022/3/13 4:17:22,22.00,34.40,98469.40,1.25
2022/3/13 4:17:27,21.90,34.30,98469.56,1.25
2022/3/13 4:17:33,22.00,34.40,98468.56,1.25
2022/3/13 4:17:38,22.00,34.40,98468.94,1.25
2022/3/13 4:17:43,22.00,34.30,98468.94,1.25
2022/3/13 4:17:48,22.00,34.30,98469.61,1.25
2022/3/13 4:17:53,22.00,34.30,98470.11,1.25
2022/3/13 4:17:58,22.00,34.40,98469.73,1.25
2022/3/13 4:18:4,22.00,34.40,98469.73,1.25
2022/3/13 4:18:9,22.00,34.40,98469.40,1.25
2022/3/13 4:18:14,22.00,34.40,98469.77,1.25
2022/3/13 4:18:19,22.00,34.30,98469.44,1.25
2022/3/13 4:18:24,22.00,34.30,98469.98,1.25
2022/3/13 4:18:29,22.00,34.30,98470.94,1.25
2022/3/13 4:18:34,22.00,34.30,98470.98,1.25
2022/3/13 4:18:40,22.00,34.30,98470.44,1.25
2022/3/13 4:18:45,22.00,34.30,98470.98,1.25
2022/3/13 4:18:50,22.00,34.30,98471.27,1.25
2022/3/13 4:18:55,22.00,34.40,98470.94,0.83
2022/3/13 4:19:0,22.00,34.40,98470.56,1.25
2022/3/13 4:19:5,22.00,34.40,98471.06,1.25
2022/3/13 4:19:10,22.00,34.30,98469.90,1.25
2022/3/13 4:19:16,22.00,34.30,98470.06,1.25
2022/3/13 4:19:21,22.00,34.40,98469.50,1.25
2022/3/13 4:19:26,22.00,34.40,98469.23,1.25
